Job ID,Job Title,Location,Posted Date,Job URL
/job/UK-Remote/Senior-Performance-Software-Engineer--Deep-Learning-Libraries_JR1981247,"Senior Performance Software Engineer, Deep Learning Libraries",5 Locations,Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Performance-Software-Engineer--Deep-Learning-Libraries_JR1981247
/job/Taiwan-Hsinchu/Physical-Design-Methodology-Engineer_JR1997320,Physical Design Methodology Engineer,"Taiwan, Hsinchu",Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Physical-Design-Methodology-Engineer_JR1997320
/job/Taiwan-Hsinchu/Senior-Methodology-Software-Engineer_JR1996947,Senior Methodology Software Engineer,2 Locations,Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-Methodology-Software-Engineer_JR1996947
/job/Taiwan-Taipei/Diag-Software-Program-Manager_JR1997275,Diag Software Program Manager,"Taiwan, Taipei",Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Diag-Software-Program-Manager_JR1997275
/job/US-CA-Santa-Clara/Power-Architect---New-College-Grad-2025_JR1997353,Power Architect - New College Grad 2025,2 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Power-Architect---New-College-Grad-2025_JR1997353
/job/US-CA-Santa-Clara/Senior-Operating-System-Architect_JR1997368,Senior Operating System Architect,2 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Operating-System-Architect_JR1997368
/job/Israel-Yokneam/Principal-ASIC-Design-Methodologies-Engineer_JR1997012,Principal ASIC Design Methodologies Engineer,2 Locations,Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Principal-ASIC-Design-Methodologies-Engineer_JR1997012
/job/Israel-Beer-Sheva/Senior-Formal-Verification-Engineer_JR1997251,Senior Formal Verification Engineer,"Israel, Beer Sheva",Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Beer-Sheva/Senior-Formal-Verification-Engineer_JR1997251
/job/Israel-Yokneam/Senior-ASIC-Verification-Engineer_JR1996854,Senior ASIC Verification Engineer,2 Locations,Posted 10 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-ASIC-Verification-Engineer_JR1996854
/job/US-CA-Santa-Clara/Logic-and-Digital-Circuit-Design-Engineer---New-College-Grad-2025_JR1997416,Logic and Digital Circuit Design Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Logic-and-Digital-Circuit-Design-Engineer---New-College-Grad-2025_JR1997416
/job/US-CA-Santa-Clara/Hardware-Validation-Engineer---New-College-Grad-2025_JR1997421,Hardware Validation Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Hardware-Validation-Engineer---New-College-Grad-2025_JR1997421
/job/US-CA-Santa-Clara/Senior-Software-Engineer---GPU_JR1997181,Senior Software Engineer - GPU,2 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer---GPU_JR1997181
/job/US-CA-Santa-Clara/Senior-Performance-Software-Engineer--Deep-Learning-Libraries_JR1967015,"Senior Performance Software Engineer, Deep Learning Libraries",5 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Performance-Software-Engineer--Deep-Learning-Libraries_JR1967015
/job/US-CA-Santa-Clara/Senior-AI-Engineer--NeMo-Retriever---Model-Optimization-and-MLOps_JR1996904,"Senior AI Engineer, NeMo Retriever - Model Optimization and MLOps",5 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-AI-Engineer--NeMo-Retriever---Model-Optimization-and-MLOps_JR1996904
/job/US-CA-Santa-Clara/Senior-Developer-Relations-Manager---Robotics_JR1997254,Senior Developer Relations Manager - Robotics,6 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Developer-Relations-Manager---Robotics_JR1997254
/job/US-CA-Santa-Clara/Technical-Support-Engineer--Linux-and-HPC-Admin---DGX-Cloud_JR1997301,"Technical Support Engineer, Linux and HPC Admin - DGX Cloud",2 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Technical-Support-Engineer--Linux-and-HPC-Admin---DGX-Cloud_JR1997301
/job/US-CA-Santa-Clara/Senior-ASIC-Physical-Design-Engineer---High-Performance-Designs_JR1987645,Senior ASIC Physical Design Engineer - High Performance Designs,4 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Physical-Design-Engineer---High-Performance-Designs_JR1987645
/job/US-CA-Santa-Clara/Datacenter-GPU-Power-Architect_JR1992618,Datacenter GPU Power Architect,2 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Datacenter-GPU-Power-Architect_JR1992618
/job/US-CA-Santa-Clara/Distinguished-Engineer---Data-Center-System-Software-Architect_JR1973423,Distinguished Engineer – Data Center System Software Architect,"US, CA, Santa Clara",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Engineer---Data-Center-System-Software-Architect_JR1973423
/job/Israel-Tel-Aviv/VLSI-Integration-Engineer_JR1992252,VLSI Integration Engineer,4 Locations,Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/VLSI-Integration-Engineer_JR1992252
/job/India-Pune/Staff-Integration-Engineer_JR1997367,Staff Integration Engineer,"India, Pune",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Pune/Staff-Integration-Engineer_JR1997367
/job/Korea-Seoul/Developer-Technology-Engineer---AI_JR1980787,Developer Technology Engineer - HPC and AI,"Korea, Seoul",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Korea-Seoul/Developer-Technology-Engineer---AI_JR1980787
/job/Germany-Stuttgart/Senior-Vehicle-Adaptation-Engineer---ADAS_JR1991839,Senior Vehicle Adaptation Engineer - ADAS,"Germany, Stuttgart",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Germany-Stuttgart/Senior-Vehicle-Adaptation-Engineer---ADAS_JR1991839
/job/Denmark-Roskilde/System-Software-Architecture-Researcher--PhD-Program_JR1987969,System Software Architecture Researcher- PhD Program,"Denmark, Roskilde",Posted 11 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Denmark-Roskilde/System-Software-Architecture-Researcher--PhD-Program_JR1987969
/job/US-CA-Santa-Clara/Senior-Software-Engineer_JR1997183-1,Senior Software Engineer - GPU,2 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer_JR1997183-1
/job/US-CA-Santa-Clara/Principal-AI-and-ML-Engineer---AI-for-Networking_JR1997073,Principal AI and ML Engineer — AI for Networking,"US, CA, Santa Clara",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-AI-and-ML-Engineer---AI-for-Networking_JR1997073
/job/France-Remote/Senior-Solutions-Architect--AI-Factory_JR1997197-1,"Senior Solutions Architect, AI Factory",3 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/France-Remote/Senior-Solutions-Architect--AI-Factory_JR1997197-1
/job/US-CA-Santa-Clara/Senior-Compiler-Engineer--LLVM_JR1997182,"Senior Compiler Engineer, LLVM",4 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Compiler-Engineer--LLVM_JR1997182
/job/US-MA-Westford/Senior-ASIC-Timing-Engineer_JR1975894,Senior ASIC Timing Engineer,2 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-MA-Westford/Senior-ASIC-Timing-Engineer_JR1975894
/job/US-MA-Westford/Senior-Power-Integrity-Engineer_JR1990947-1,Senior ASIC Power Integrity Engineer,"US, MA, Westford",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-MA-Westford/Senior-Power-Integrity-Engineer_JR1990947-1
/job/US-CA-Santa-Clara/Verification-Engineer---New-College-Grad-2025_JR1995559,Verification Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Verification-Engineer---New-College-Grad-2025_JR1995559
/job/US-TX-Austin/Senior-ASIC-Full-Chip-Verification-Engineer_JR1996980,Senior ASIC Full Chip Verification Engineer,"US, TX, Austin",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-TX-Austin/Senior-ASIC-Full-Chip-Verification-Engineer_JR1996980
/job/US-CA-Santa-Clara/Developer-Relations-Manager---CSP-and-Hyperscale_JR1986171,Developer Relations Manager - CSP and Hyperscale,2 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Developer-Relations-Manager---CSP-and-Hyperscale_JR1986171
/job/US-CA-Santa-Clara/Senior-Architect--Data-Center-Modeling_JR1997202,"Senior Architect, Data Center Modeling",4 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Architect--Data-Center-Modeling_JR1997202
/job/Vietnam-Ho-Chi-Minh-City/Senior-Software-Engineer---NIM-Production-and-Automation_JR1996728-2,Senior Software Engineer - NIM Production and Automation,2 Locations,Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Vietnam-Ho-Chi-Minh-City/Senior-Software-Engineer---NIM-Production-and-Automation_JR1996728-2
/job/US-CA-Santa-Clara/Senior-Account-Manager--Global-AI-Data-Center-Infrastructure-Strategies_JR1992343,"Senior Account Manager, Global AI Data Center Infrastructure Strategies","US, CA, Santa Clara",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Account-Manager--Global-AI-Data-Center-Infrastructure-Strategies_JR1992343
/job/Japan-Tokyo/Solution-Architect--Automotive_JR1993900,Solution Architect - Gen AI,"Japan, Tokyo",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Japan-Tokyo/Solution-Architect--Automotive_JR1993900
/job/Japan-Tokyo/Senior-Manager--Robotics-Business-Group_JR1997091,"Senior Manager, Robotics Business Group","Japan, Tokyo",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Japan-Tokyo/Senior-Manager--Robotics-Business-Group_JR1997091
/job/US-CA-Santa-Clara/Technical-Marketing-Manager---Data-Center-Infrastructure_JR1996301,Technical Marketing Manager - Data Center Infrastructure,2 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Technical-Marketing-Manager---Data-Center-Infrastructure_JR1996301
/job/India-Bengaluru/Senior-GPU-Memory-Subsystem-Architect_JR1997250,Senior GPU Memory Subsystem Architect,"India, Bengaluru",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-GPU-Memory-Subsystem-Architect_JR1997250
/job/US-CA-Remote/Staff-Client-Engineer---Windows_JR1996806,Staff Client Engineer - Windows,2 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Remote/Staff-Client-Engineer---Windows_JR1996806
/job/US-CA-Santa-Clara/Mixed-Signal-Design-Engineer---New-College-Grad-2025_JR1997230,Mixed Signal Design Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Mixed-Signal-Design-Engineer---New-College-Grad-2025_JR1997230
/job/US-TX-Austin/ASIC-Verification-Engineer---New-College-Grad-2025_JR1997199,ASIC Verification Engineer - New College Grad 2025,2 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-TX-Austin/ASIC-Verification-Engineer---New-College-Grad-2025_JR1997199
/job/US-OR-Hillsboro/Senior-ASIC-Verification-Engineer---GPU_JR1996962,Senior ASIC Verification Engineer - GPU,3 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-OR-Hillsboro/Senior-ASIC-Verification-Engineer---GPU_JR1996962
/job/US-CA-Santa-Clara/Senior-SRAM-Engineer--Circuit-Design_JR1995459,"Senior SRAM Engineer, Circuit Design","US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-SRAM-Engineer--Circuit-Design_JR1995459
/job/US-MA-Westford/Senior-Validation-Architect--NVLink_JR1997312,"Senior Validation Architect, NVLink","US, MA, Westford",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-MA-Westford/Senior-Validation-Architect--NVLink_JR1997312
/job/US-CA-Santa-Clara/Software-Program-Manager--New-Product-Introduction_JR1996604,"Software Program Manager, New Product Introduction","US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Program-Manager--New-Product-Introduction_JR1996604
/job/US-CA-Santa-Clara/Senior-System-Software-Engineer---Tegra_JR1986612,Senior System Software Engineer - Tegra,"US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer---Tegra_JR1986612
/job/US-CA-Santa-Clara/Senior-Architect--GPU-and-SoC-Modelling_JR1994433,"Senior Architect, GPU and SoC Modelling","US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Architect--GPU-and-SoC-Modelling_JR1994433
/job/India-Bengaluru/DFX-CAD-Tools-Development-Engineer_JR1997052,DFX CAD Tools Development Engineer,"India, Bengaluru",Posted 12 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/DFX-CAD-Tools-Development-Engineer_JR1997052
/job/US-CA-Santa-Clara/Senior-Technical-Marketing-Engineer---AI-Inference-at-Scale_JR1997281,Senior Technical Marketing Engineer - AI Inference at Scale,2 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Marketing-Engineer---AI-Inference-at-Scale_JR1997281
/job/US-CA-Santa-Clara/GPU-Verification-Architect_JR1989512,Senior GPU Verification Architect,"US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/GPU-Verification-Architect_JR1989512
/job/US-MA-Westford/VLSI-Physical-Design-Integration-Engineer---New-College-Grad-2025_JR1997077,VLSI Physical Design Integration Engineer - New College Grad 2025,"US, MA, Westford",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-MA-Westford/VLSI-Physical-Design-Integration-Engineer---New-College-Grad-2025_JR1997077
/job/US-CA-Santa-Clara/Low-Power-ASIC-Engineer---New-College-Grad-2025_JR1997201,Low Power ASIC Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Low-Power-ASIC-Engineer---New-College-Grad-2025_JR1997201
/job/US-CA-Santa-Clara/Senior-Research-Scientist_JR1973183,Senior Research Scientist,2 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist_JR1973183
/job/Israel-Yokneam/Senior-Network-Engineer_JR1987790-1,Senior Network Engineer,"Israel, Yokneam",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Network-Engineer_JR1987790-1
/job/US-CA-Santa-Clara/Associate-Creative-Director--Events_JR1996914,"Associate Creative Director, Events","US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Associate-Creative-Director--Events_JR1996914
/job/US-CA-Santa-Clara/Senior-Circuit-Design-Engineer_JR1996284,Senior Circuit Design Engineer,4 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Circuit-Design-Engineer_JR1996284
/job/US-CA-Santa-Clara/Product-Program-Manager_JR1996181,Product Program Manager,"US, CA, Santa Clara",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Program-Manager_JR1996181
/job/US-CA-Santa-Clara/Senior-Software-Engineer--RTL-Optimization-Tools_JR1996547-1,"Principal Software Engineer, RTL Optimization Tools",2 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--RTL-Optimization-Tools_JR1996547-1
/job/China-Shanghai/Principal-Planning-Software-Engineer---Autonomous-Vehicles_JR1996837-1,Principal Planning Software Engineer - Autonomous Vehicles,3 Locations,Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Principal-Planning-Software-Engineer---Autonomous-Vehicles_JR1996837-1
/job/China-Shanghai/Senior-Custom-SOC-IP-Verification-Engineer_JR1996999,Senior Custom SOC IP Verification Engineer,"China, Shanghai",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Custom-SOC-IP-Verification-Engineer_JR1996999
/job/China-Shanghai/Senior-Software-Engineer--LLM-Inference_JR1997005,"Senior Software Engineer, LLM Inference","China, Shanghai",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Software-Engineer--LLM-Inference_JR1997005
/job/China-Shanghai/GPU-Computing-Engineer_JR1997003,GPU Computing Engineer,"China, Shanghai",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/GPU-Computing-Engineer_JR1997003
/job/Taiwan-Taipei/System-Application-Engineer_JR1996886,System Software Application Engineer,"Taiwan, Taipei",Posted 13 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Application-Engineer_JR1996886
/job/US-CA-Santa-Clara/System-Performance-and-Power-Profiling-Engineer_JR1996285,System Performance and Power Profiling Engineer,5 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/System-Performance-and-Power-Profiling-Engineer_JR1996285
/job/US-CA-Santa-Clara/Senior-ASIC-Verification-Engineer_JR1984195,Senior ASIC Verification Engineer,7 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Verification-Engineer_JR1984195
/job/US-CA-Santa-Clara/Platform-Software-Product-Manager_JR1996267,Platform Software Product Manager,6 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Platform-Software-Product-Manager_JR1996267
/job/US-CA-Santa-Clara/Corporate-Counsel_JR1996836,Corporate Counsel,"US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Corporate-Counsel_JR1996836
/job/US-CA-Santa-Clara/Senior-Product-Manager--Accelerated-Computing-HW-and-SW-Fundamentals_JR1996974,"Senior Product Manager, Accelerated Computing HW and SW Fundamentals","US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Product-Manager--Accelerated-Computing-HW-and-SW-Fundamentals_JR1996974
/job/US-CA-Santa-Clara/Distinguished-Engineer--AI-Streaming---GeForce-Now_JR1996493,"Distinguished Systems Software Engineer, Graphics Delivery Network Platform",3 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Engineer--AI-Streaming---GeForce-Now_JR1996493
/job/US-CA-Santa-Clara/Senior-Engineering-Manager---Enterprise-AI-Platform_JR1996876,Senior Engineering Manager - Enterprise AI Platform,"US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Engineering-Manager---Enterprise-AI-Platform_JR1996876
/job/US-CA-Santa-Clara/Senior-Product-Marketing-Manager_JR1984038,Senior Product Marketing Manager,"US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Product-Marketing-Manager_JR1984038
/job/US-CA-Santa-Clara/Senior-On-Device-Model-Inference-Optimization-Engineer_JR1996752-1,Senior On-Device Model Inference Optimization Engineer,"US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-On-Device-Model-Inference-Optimization-Engineer_JR1996752-1
/job/US-CA-Santa-Clara/Senior-Perception-Engineer_JR1996209,Senior Perception Engineer,3 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Perception-Engineer_JR1996209
/job/US-CA-Santa-Clara/Distinguished-Planning-Machine-Learning-Engineer---Autonomous-Vehicles_JR1996559-1,Distinguished Planning Machine Learning Engineer - Autonomous Vehicles,"US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Planning-Machine-Learning-Engineer---Autonomous-Vehicles_JR1996559-1
/job/US-CA-Santa-Clara/Principal-Prediction-and-Planning-Machine-Learning-Engineer---Autonomous-Vehicles_JR1996558,Principal Prediction and Planning Machine Learning Engineer - Autonomous Vehicles,"US, CA, Santa Clara",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Prediction-and-Planning-Machine-Learning-Engineer---Autonomous-Vehicles_JR1996558
/job/US-CA-Santa-Clara/Principal-Perception-Engineer_JR1996246,Principal Perception Engineer,2 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Perception-Engineer_JR1996246
/job/UK-Remote/Solution-Architect--Digital-Twins-for-Sustainable-Data-Center_JR1994390,"Solution Architect, Digital Twins for Sustainable Data Center","UK, Remote",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/UK-Remote/Solution-Architect--Digital-Twins-for-Sustainable-Data-Center_JR1994390
/job/India-Bengaluru/Senior-System-Software-Engineer_JR1988639,Senior System Software Engineer,"India, Bengaluru",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-System-Software-Engineer_JR1988639
/job/Israel-Yokneam/Simulation-Software-Infrastructure-Architect_JR1997018,Simulation Software Infrastructure Architect,2 Locations,Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Simulation-Software-Infrastructure-Architect_JR1997018
/job/Israel-Tel-Aviv/Python-and-C---Software-Engineer_JR1996963,Python and C++ Software Engineer,"Israel, Tel Aviv",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Python-and-C---Software-Engineer_JR1996963
/job/Thailand-Remote/Senior-Supplier-Quality-Engineer_JR1996744,Senior Supplier Quality Engineer,"Thailand, Remote",Posted 14 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Thailand-Remote/Senior-Supplier-Quality-Engineer_JR1996744
/job/US-CA-Santa-Clara/Senior-Platform-Software-Engineer--AI-Server---GPU_JR1980965,"Senior Platform Software Engineer, PCIe","US, CA, Santa Clara",Posted 15 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Platform-Software-Engineer--AI-Server---GPU_JR1980965
/job/US-CA-Santa-Clara/Distinguished-Software-Architect---Deep-Learning-and-HPC-Communications_JR1980127,Distinguished Software Architect - Deep Learning and HPC Communications,"US, CA, Santa Clara",Posted 15 Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Software-Architect---Deep-Learning-and-HPC-Communications_JR1980127
